CustomerID,AccountType,AccountBalance,DateOfAccountOpening,LastTransactionDate,AccountID
2889,Savings,4645.71,2/24/2001,10/28/2023,2889
2890,Savings,194.13,3/7/2006,5/24/2023,2890
2891,Savings,9260.99,8/23/2016,1/10/2023,2891
2892,Savings,5968.1,3/2/2000,11/26/2023,2892
2893,Current,6934.93,3/24/2011,12/14/2023,2893
2894,Current,8253.18,7/27/2012,9/25/2023,2894
2895,Savings,8203.93,9/13/2008,6/5/2023,2895
2896,Savings,850.47,3/26/2004,1/18/2023,2896
2897,Current,5782.52,5/9/2016,10/11/2023,2897
2898,Current,6992.82,9/6/2020,8/19/2023,2898
2899,Savings,947.64,12/1/2022,9/27/2023,2899
2900,Savings,2301.77,5/11/2015,9/21/2023,2900
2901,Savings,4018.56,10/21/2019,12/22/2023,2901
2902,Current,8876.6,11/11/2003,9/16/2023,2902
2903,Current,8521.27,4/15/2013,7/21/2023,2903
2904,Current,7842.82,8/29/2017,5/17/2023,2904
2905,Current,9903.74,7/29/2000,2/16/2023,2905
2906,Savings,2502.3,12/25/2003,3/4/2023,2906
2907,Current,4731.37,10/9/2013,3/18/2023,2907
2908,Savings,4522.56,5/7/2011,12/8/2023,2908
2909,Current,6821.48,3/16/2001,5/1/2023,2909
2910,Savings,8516.52,10/3/2016,1/13/2023,2910
2911,Savings,4967.66,10/22/2017,6/28/2023,2911
2912,Current,4966.16,10/29/2001,11/12/2023,2912
2913,Savings,6122.35,11/11/2016,11/27/2023,2913
2914,Savings,7450.5,12/25/2011,6/6/2023,2914
2915,Current,2092.88,12/1/2009,1/16/2023,2915
2916,Savings,9622.41,8/11/2011,9/3/2023,2916
2917,Current,1011.33,11/15/2006,7/11/2023,2917
2918,Current,328.69,1/16/2022,12/7/2023,2918
2919,Current,3652.03,10/25/2003,2/24/2023,2919
2920,Savings,7044.21,6/18/2020,11/30/2023,2920
2921,Savings,9782.94,9/21/2020,11/7/2023,2921
2922,Current,9334.33,3/4/2018,7/7/2023,2922
2923,Current,6916.03,4/4/2004,6/18/2023,2923
2924,Savings,4421.8,5/7/2009,7/27/2023,2924
2925,Current,5998.44,3/8/2017,1/9/2023,2925
2926,Current,9689.71,1/9/2021,1/6/2023,2926
2927,Current,2728.46,4/12/2009,4/12/2023,2927
2928,Savings,4834.98,3/9/2005,5/26/2023,2928
2929,Savings,6959.73,6/11/2018,10/7/2023,2929
2930,Savings,201.96,8/27/2018,2/20/2023,2930
2931,Current,3874.49,6/7/2017,9/30/2023,2931
2932,Current,5722.33,8/29/2002,8/16/2023,2932
2933,Current,9019.09,4/13/2020,10/4/2023,2933
2934,Current,9920.78,9/30/2022,3/24/2023,2934
2935,Savings,5607.61,7/14/2010,11/14/2023,2935
2936,Savings,9451.34,3/12/2001,12/13/2023,2936
2937,Current,1082.73,12/31/2008,4/27/2023,2937
2938,Savings,7042.58,5/3/2004,3/16/2023,2938
2939,Current,4065.49,8/5/2019,11/6/2023,2939
2940,Current,7534.64,10/22/2011,6/20/2023,2940
2941,Savings,8690.46,5/14/2004,8/2/2023,2941
2942,Savings,631.87,9/25/2008,7/30/2023,2942
2943,Current,9361.19,10/19/2020,5/31/2023,2943
2944,Current,774.75,9/4/2003,8/28/2023,2944
2945,Savings,7558.64,11/24/2014,5/1/2023,2945
2946,Savings,783.79,2/9/2020,11/5/2023,2946
2947,Savings,8630.65,7/30/2020,8/3/2023,2947
2948,Current,2129.32,3/7/2016,10/23/2023,2948
2949,Savings,4397.3,2/9/2016,9/22/2023,2949
2950,Savings,9332.95,8/17/2008,6/1/2023,2950
2951,Savings,7941.47,5/2/2011,11/28/2023,2951
2952,Current,7879.17,4/30/2019,3/17/2023,2952
2953,Savings,7656.97,2/14/2022,8/12/2023,2953
2954,Savings,5737.41,12/16/2022,5/10/2023,2954
2955,Savings,9519.16,11/1/2002,9/8/2023,2955
2956,Savings,8333.19,6/7/2019,11/22/2023,2956
2957,Current,4458.85,9/8/2020,9/17/2023,2957
2958,Savings,7451.3,12/11/2021,11/13/2023,2958
2959,Current,9981.26,2/23/2003,7/24/2023,2959
2960,Savings,8722.9,10/27/2019,5/6/2023,2960
2961,Savings,112.11,1/15/2012,7/11/2023,2961
2962,Savings,7405.07,1/3/2010,2/5/2023,2962
2963,Savings,8989.03,7/18/2011,2/10/2023,2963
2964,Savings,3344.75,2/24/2002,12/25/2023,2964
2965,Savings,9777.17,11/2/2014,6/15/2023,2965
2966,Current,4072.86,2/15/2007,12/4/2023,2966
2967,Current,4269.65,2/12/2018,5/23/2023,2967
2968,Current,1692.63,10/19/2011,10/31/2023,2968
2969,Current,1056.29,9/20/2003,12/19/2023,2969
2970,Current,5412.3,7/31/2000,8/22/2023,2970
2971,Savings,6067.48,3/13/2021,8/16/2023,2971
2972,Savings,3732.28,7/29/2012,7/10/2023,2972
2973,Savings,6105.43,7/4/2022,1/25/2023,2973
2974,Savings,4007.24,1/23/2008,9/17/2023,2974
2975,Current,8695.03,1/10/2021,1/18/2023,2975
2976,Current,9542.85,1/7/2017,4/30/2023,2976
2977,Savings,5976.05,3/3/2006,12/19/2023,2977
2978,Savings,8438.52,3/28/2010,3/25/2023,2978
2979,Current,8552.04,12/17/2016,8/1/2023,2979
2980,Current,7166.25,11/14/2016,11/25/2023,2980
2981,Savings,2000.82,7/26/2021,3/6/2023,2981
2982,Current,1633.89,4/2/2018,1/27/2023,2982
2983,Savings,9202.89,5/30/2022,7/26/2023,2983
2984,Savings,2724.11,5/27/2007,3/29/2023,2984
2985,Current,2538.68,9/10/2021,8/24/2023,2985
2986,Current,1744.67,3/25/2000,2/19/2023,2986
2987,Savings,5321.8,6/29/2015,7/2/2023,2987
2988,Current,6802.28,10/14/2021,12/31/2023,2988
2989,Current,6794,4/28/2013,8/21/2023,2989
2990,Savings,2684.42,7/11/2008,7/5/2023,2990
2991,Savings,1038.38,7/26/2021,3/30/2023,2991
2992,Savings,3171.07,1/20/2010,3/27/2023,2992
2993,Current,5084,3/21/2016,4/14/2023,2993
2994,Savings,6163.16,10/5/2003,4/20/2023,2994
2995,Savings,2778.94,9/20/2013,4/30/2023,2995
2996,Savings,1913.27,4/18/2016,3/29/2023,2996
2997,Current,8431.6,1/26/2020,2/25/2023,2997
2998,Current,8593.47,4/6/2007,6/4/2023,2998
2999,Savings,2871.57,9/21/2005,3/31/2023,2999
3000,Current,5645.12,10/23/2000,10/21/2023,3000
3001,Current,4454.28,2/4/2003,12/27/2023,3001
3002,Savings,1505.48,3/3/2008,7/15/2023,3002
3003,Current,9411.8,10/19/2020,1/23/2023,3003
3004,Current,196.85,11/27/2010,3/24/2023,3004
3005,Savings,1957.01,11/7/2017,7/3/2023,3005
3006,Current,3521.09,2/13/2012,7/26/2023,3006
3007,Current,8578.97,11/10/2011,8/11/2023,3007
3008,Current,7907.67,5/28/2021,3/29/2023,3008
3009,Current,5840.85,3/4/2013,2/22/2023,3009
3010,Current,6980.71,3/4/2014,7/21/2023,3010
3011,Savings,3475.02,10/20/2006,7/19/2023,3011
3012,Savings,9411.36,10/22/2016,7/14/2023,3012
3013,Current,365.19,2/22/2017,1/4/2023,3013
3014,Savings,1099.19,7/24/2001,12/27/2023,3014
3015,Savings,9262.98,8/7/2003,1/21/2023,3015
3016,Savings,9456.01,10/28/2021,11/6/2023,3016
3017,Savings,4956.65,12/5/2014,9/1/2023,3017
3018,Current,5806.96,7/31/2012,5/6/2023,3018
3019,Current,9035.12,7/13/2012,12/31/2023,3019
3020,Current,8549,4/20/2015,7/20/2023,3020
3021,Savings,8633.32,11/21/2000,2/21/2023,3021
3022,Current,3780.68,10/18/2019,8/31/2023,3022
3023,Savings,8322.42,2/12/2020,7/30/2023,3023
3024,Current,786.17,4/13/2016,5/25/2023,3024
3025,Current,4920.95,11/9/2008,2/13/2023,3025
3026,Savings,2450.33,2/25/2011,4/17/2023,3026
3027,Current,454.4,12/25/2022,6/1/2023,3027
3028,Savings,6210.39,2/6/2013,4/23/2023,3028
3029,Current,854.18,5/11/2013,8/11/2023,3029
3030,Savings,1289.58,5/6/2004,6/4/2023,3030
3031,Savings,909.28,3/28/2001,6/23/2023,3031
3032,Savings,9752.97,6/1/2008,12/13/2023,3032
3033,Current,488.46,1/17/2003,12/13/2023,3033
3034,Current,2770.59,12/10/2002,6/12/2023,3034
3035,Savings,6554.78,8/25/2009,7/4/2023,3035
3036,Savings,8251.49,1/19/2013,10/12/2023,3036
3037,Savings,6121.21,1/31/2009,11/9/2023,3037
3038,Current,9767.37,1/12/2008,7/17/2023,3038
3039,Savings,3443.31,6/29/2021,2/24/2023,3039
3040,Current,4772.85,5/22/2010,3/12/2023,3040
3041,Current,8230.88,9/9/2006,7/17/2023,3041
3042,Current,6848.8,8/25/2011,2/22/2023,3042
3043,Savings,2219.26,11/17/2006,1/14/2023,3043
3044,Current,5036.81,5/20/2018,1/21/2023,3044
3045,Savings,9762,9/28/2012,12/26/2023,3045
3046,Savings,8643.93,3/11/2005,1/14/2023,3046
3047,Current,1998.85,7/5/2019,11/5/2023,3047
3048,Current,1879.88,4/22/2018,4/25/2023,3048
3049,Savings,8301.11,4/13/2006,12/18/2023,3049
3050,Current,2069.06,4/7/2020,8/6/2023,3050
3051,Current,4582.61,9/17/2003,7/14/2023,3051
3052,Current,1889.51,4/9/2003,7/26/2023,3052
3053,Current,245.16,2/7/2004,12/7/2023,3053
3054,Savings,8766.5,11/29/2007,12/16/2023,3054
3055,Current,7812.14,5/30/2001,4/21/2023,3055
3056,Current,4758.83,7/18/2012,6/16/2023,3056
3057,Current,1679.83,8/12/2018,4/11/2023,3057
3058,Current,8083.54,3/15/2015,6/18/2023,3058
3059,Current,3657.74,7/29/2004,6/5/2023,3059
3060,Current,6653.3,8/3/2007,9/15/2023,3060
3061,Current,3235.27,10/13/2014,10/5/2023,3061
3062,Current,4379.64,4/20/2013,8/24/2023,3062
3063,Current,5401.17,4/30/2008,5/8/2023,3063
3064,Savings,7643.96,11/24/2001,12/18/2023,3064
3065,Savings,8337.48,5/23/2017,5/3/2023,3065
3066,Current,4491.11,10/14/2018,7/8/2023,3066
3067,Current,2407.1,12/19/2020,12/2/2023,3067
3068,Savings,1621.13,11/21/2021,10/19/2023,3068
3069,Savings,3473.4,11/11/2022,12/3/2023,3069
3070,Current,8037.66,8/16/2019,11/1/2023,3070
3071,Savings,2812.42,12/19/2016,9/16/2023,3071
3072,Savings,570.45,4/15/2012,10/6/2023,3072
3073,Savings,5686.33,4/3/2010,12/23/2023,3073
3074,Savings,432.77,12/23/2015,8/19/2023,3074
3075,Savings,8860.76,4/1/2013,6/5/2023,3075
3076,Savings,6812.8,12/8/2014,4/19/2023,3076
3077,Savings,2642.77,1/7/2020,12/27/2023,3077
3078,Savings,4744.01,2/11/2019,11/24/2023,3078
3079,Current,7418.25,1/28/2008,2/2/2023,3079
3080,Savings,9165.27,9/15/2015,5/6/2023,3080
3081,Current,8757.09,10/14/2022,3/9/2023,3081
3082,Savings,788.36,10/10/2014,9/2/2023,3082
3083,Current,903.3,11/15/2003,11/23/2023,3083
3084,Current,6017.46,2/27/2022,9/24/2023,3084
3085,Current,5015.31,8/14/2016,5/16/2023,3085
3086,Current,3000.08,10/3/2010,10/3/2023,3086
3087,Savings,9764.11,1/1/2017,3/3/2023,3087
3088,Current,7488.04,1/22/2016,6/20/2023,3088
3089,Savings,6904.44,2/24/2011,4/13/2023,3089
3090,Current,1895.16,9/15/2005,4/2/2023,3090
3091,Savings,2910.92,8/27/2013,3/16/2023,3091
3092,Current,6089.68,10/2/2008,4/24/2023,3092
3093,Savings,7976.4,12/25/2020,5/1/2023,3093
3094,Savings,9317.5,11/15/2020,8/2/2023,3094
3095,Current,7007.5,10/26/2002,7/17/2023,3095
3096,Savings,4244.51,4/28/2002,9/20/2023,3096
3097,Savings,6941.67,3/16/2008,5/18/2023,3097
3098,Current,784.84,1/6/2015,6/17/2023,3098
3099,Savings,6040.82,8/14/2018,1/4/2023,3099
3100,Current,8956.79,10/22/2002,7/20/2023,3100
3101,Current,6405.77,6/11/2017,4/12/2023,3101
3102,Savings,174.65,5/7/2003,1/19/2023,3102
3103,Current,6975.74,9/18/2021,1/22/2023,3103
3104,Current,7291.8,8/11/2009,12/25/2023,3104
3105,Savings,5458.17,9/3/2009,5/9/2023,3105
3106,Savings,8179.27,7/13/2008,5/29/2023,3106
3107,Savings,2102.68,3/18/2015,8/26/2023,3107
3108,Current,4148.89,4/17/2004,1/7/2023,3108
3109,Current,8095.1,2/11/2001,11/29/2023,3109
3110,Savings,6076.53,1/13/2003,1/23/2023,3110
3111,Savings,9944.22,12/13/2007,3/31/2023,3111
3112,Savings,785.72,11/24/2016,1/18/2023,3112
3113,Savings,2518.68,12/7/2002,3/12/2023,3113
3114,Savings,2071.34,10/22/2008,3/7/2023,3114
3115,Savings,9766.28,8/9/2017,2/22/2023,3115
3116,Savings,8705.7,3/9/2009,7/11/2023,3116
3117,Savings,1417.92,7/23/2019,5/22/2023,3117
3118,Savings,3602.66,12/13/2009,1/25/2023,3118
3119,Savings,620.71,6/29/2015,9/7/2023,3119
3120,Current,6362.42,1/11/2001,2/2/2023,3120
3121,Current,3378.83,6/13/2009,6/25/2023,3121
3122,Current,2649.89,1/25/2005,2/8/2023,3122
3123,Savings,5278.86,4/2/2013,7/31/2023,3123
3124,Savings,7975.96,5/15/2011,12/30/2023,3124
3125,Current,4098.78,2/3/2013,5/13/2023,3125
3126,Current,7598.74,7/11/2011,4/23/2023,3126
3127,Current,4516.71,1/6/2016,5/29/2023,3127
3128,Savings,2223.77,10/23/2019,11/11/2023,3128
3129,Savings,4517.44,6/9/2006,3/18/2023,3129
3130,Current,5426.74,5/3/2008,1/14/2023,3130
3131,Savings,4669.64,9/21/2015,2/23/2023,3131
3132,Current,2815.81,7/5/2004,9/10/2023,3132
3133,Current,1932.51,8/13/2007,6/22/2023,3133
3134,Current,9474.83,1/21/2022,6/18/2023,3134
3135,Savings,3045.11,1/2/2000,4/2/2023,3135
3136,Current,7083.16,12/10/2021,5/9/2023,3136
3137,Savings,3472.87,2/15/2014,5/10/2023,3137
3138,Current,9699.47,6/29/2021,3/13/2023,3138
3139,Current,9883.96,10/5/2005,9/12/2023,3139
3140,Savings,8268.45,11/7/2016,5/21/2023,3140
3141,Savings,5856.59,7/5/2020,11/3/2023,3141
3142,Current,5466.47,2/7/2013,5/6/2023,3142
3143,Savings,3356.72,12/25/2004,9/8/2023,3143
3144,Current,1308.08,7/14/2006,1/2/2023,3144
3145,Current,882.71,6/4/2009,1/10/2023,3145
3146,Savings,4707.93,3/26/2022,10/13/2023,3146
3147,Current,9790.01,11/22/2019,8/12/2023,3147
3148,Current,2544.09,1/10/2001,3/6/2023,3148
3149,Current,4168.43,2/11/2014,4/19/2023,3149
3150,Current,6450.05,3/3/2019,10/27/2023,3150
3151,Current,3575.53,7/1/2000,2/11/2023,3151
3152,Current,135.93,4/1/2021,9/16/2023,3152
3153,Current,4022.55,1/12/2009,4/21/2023,3153
3154,Savings,8065.95,11/16/2007,1/28/2023,3154
3155,Savings,9445.2,10/4/2019,2/20/2023,3155
3156,Current,2823.4,10/30/2007,8/1/2023,3156
3157,Current,9224.29,10/22/2013,5/5/2023,3157
3158,Savings,8684.77,12/27/2004,9/26/2023,3158
3159,Current,4126.57,3/11/2008,2/9/2023,3159
3160,Savings,146.31,1/15/2012,6/3/2023,3160
3161,Savings,8464.27,7/4/2018,12/26/2023,3161
3162,Savings,2939.05,12/24/2002,6/7/2023,3162
3163,Current,7583.28,2/1/2004,10/21/2023,3163
3164,Current,5757.99,4/28/2015,12/27/2023,3164
3165,Savings,2294.48,9/15/2003,9/29/2023,3165
3166,Savings,6517.3,8/18/2005,4/20/2023,3166
3167,Current,7671.92,11/28/2003,8/22/2023,3167
3168,Current,4797.01,10/4/2001,11/7/2023,3168
3169,Savings,7504.31,6/24/2013,6/26/2023,3169
3170,Savings,4109.22,7/31/2013,5/7/2023,3170
3171,Savings,9804.49,6/17/2020,3/21/2023,3171
3172,Current,2474.1,7/2/2002,2/21/2023,3172
3173,Current,7800.76,8/5/2010,11/1/2023,3173
3174,Savings,7521.06,1/31/2017,10/31/2023,3174
3175,Current,5341.48,5/14/2006,11/26/2023,3175
3176,Current,3568.35,9/19/2002,3/23/2023,3176
3177,Savings,4513.02,7/27/2012,10/21/2023,3177
3178,Current,6331.93,9/28/2009,9/30/2023,3178
3179,Current,5350.46,11/4/2016,2/10/2023,3179
3180,Savings,7639.25,8/19/2003,11/6/2023,3180
3181,Savings,3670.75,6/5/2021,10/23/2023,3181
3182,Current,1161.73,12/26/2010,10/14/2023,3182
3183,Current,5105.39,4/26/2015,12/12/2023,3183
3184,Savings,2664.22,6/13/2007,6/3/2023,3184
3185,Current,6204.72,11/25/2004,8/20/2023,3185
3186,Savings,5251.2,2/13/2001,11/28/2023,3186
3187,Savings,7809.61,7/12/2004,5/26/2023,3187
3188,Savings,5794.75,12/5/2019,10/18/2023,3188
3189,Current,4364.52,2/28/2015,2/25/2023,3189
3190,Savings,1286.57,12/10/2015,1/30/2023,3190
3191,Current,1289.4,7/18/2016,3/16/2023,3191
3192,Savings,6439.48,1/2/2016,2/21/2023,3192
3193,Savings,8819.46,3/25/2014,7/15/2023,3193
3194,Current,4206.4,10/29/2009,11/7/2023,3194
3195,Savings,5354.81,12/5/2002,8/16/2023,3195
3196,Savings,5953,7/26/2016,5/18/2023,3196
3197,Current,4825.25,4/26/2007,7/1/2023,3197
3198,Current,689.68,1/25/2021,10/17/2023,3198
3199,Savings,5932.48,7/4/2017,7/10/2023,3199
3200,Savings,1457.31,6/17/2012,6/8/2023,3200
3201,Current,5602.46,7/29/2002,7/11/2023,3201
3202,Savings,7776.24,9/13/2014,6/27/2023,3202
3203,Savings,153.94,9/28/2016,12/29/2023,3203
3204,Savings,4361.72,2/26/2021,2/6/2023,3204
3205,Current,7482.33,5/2/2021,8/12/2023,3205
3206,Current,5332.51,4/11/2007,6/9/2023,3206
3207,Current,2429.54,7/7/2019,7/28/2023,3207
3208,Current,7005.92,3/26/2016,10/18/2023,3208
3209,Savings,7856.38,2/13/2018,9/6/2023,3209
3210,Current,3689,1/22/2008,7/4/2023,3210
3211,Current,3044.27,11/1/2000,12/7/2023,3211
3212,Current,5496.87,1/20/2008,10/15/2023,3212
3213,Current,3717.69,3/24/2001,8/14/2023,3213
3214,Savings,8375.78,5/23/2020,8/14/2023,3214
3215,Current,7812.6,8/26/2007,1/8/2023,3215
3216,Current,3187.69,5/15/2003,1/23/2023,3216
3217,Savings,4624.09,1/20/2015,8/11/2023,3217
3218,Savings,8905.93,4/26/2001,12/15/2023,3218
3219,Current,1559.03,7/27/2017,6/15/2023,3219
3220,Current,7566.9,8/3/2017,10/2/2023,3220
3221,Current,3236.36,5/26/2008,10/28/2023,3221
3222,Savings,1282.82,5/20/2009,2/5/2023,3222
3223,Current,1258.09,11/1/2013,6/26/2023,3223
3224,Savings,2835.24,4/7/2003,7/7/2023,3224
3225,Savings,5525.99,12/26/2021,11/8/2023,3225
3226,Savings,9088.11,5/20/2020,11/16/2023,3226
3227,Savings,3099.65,11/4/2011,11/14/2023,3227
3228,Current,2072.36,2/26/2004,8/15/2023,3228
3229,Savings,4838.68,7/17/2005,2/28/2023,3229
3230,Current,1650.63,7/23/2003,9/14/2023,3230
3231,Savings,2789.74,3/16/2011,4/7/2023,3231
3232,Current,9867.65,4/3/2019,7/28/2023,3232
3233,Current,5624.7,3/12/2010,9/6/2023,3233
3234,Current,7860.71,12/21/2002,11/29/2023,3234
3235,Savings,2196.92,10/9/2008,9/18/2023,3235
3236,Savings,5248.68,10/30/2007,2/27/2023,3236
3237,Current,5154.24,10/22/2014,2/26/2023,3237
3238,Savings,8145.41,12/18/2021,6/19/2023,3238
3239,Current,313.56,12/28/2014,3/14/2023,3239
3240,Savings,8618.75,1/22/2019,12/7/2023,3240
3241,Savings,887.99,8/31/2009,1/22/2023,3241
3242,Savings,9174.3,10/18/2009,2/22/2023,3242
3243,Current,1514.11,3/25/2006,2/26/2023,3243
3244,Current,5369.16,5/22/2012,4/13/2023,3244
3245,Savings,1083.97,5/24/2000,4/22/2023,3245
3246,Current,4527.19,1/17/2006,11/3/2023,3246
3247,Savings,3062.86,12/24/2014,9/18/2023,3247
3248,Current,4258.94,6/11/2011,5/15/2023,3248
3249,Current,5495.83,6/17/2001,11/16/2023,3249
3250,Current,4648.44,2/28/2017,7/4/2023,3250
3251,Savings,329.31,6/29/2000,1/26/2023,3251
3252,Current,8648.19,4/20/2008,1/25/2023,3252
3253,Savings,1040.05,7/18/2002,11/21/2023,3253
3254,Savings,9808.21,10/20/2021,9/21/2023,3254
3255,Savings,8528.05,5/11/2012,1/9/2023,3255
3256,Current,5657.62,8/21/2002,11/6/2023,3256
3257,Current,2527.41,12/12/2018,8/8/2023,3257
3258,Savings,953.84,3/3/2009,10/3/2023,3258
3259,Current,6751.17,3/20/2020,7/14/2023,3259
3260,Savings,2094.94,8/22/2008,6/21/2023,3260
3261,Savings,7358.88,10/11/2007,6/19/2023,3261
3262,Savings,8341.83,7/18/2020,4/22/2023,3262
3263,Current,9890.75,10/27/2005,6/20/2023,3263
3264,Current,5091.73,6/9/2015,8/2/2023,3264
3265,Current,9749.25,9/3/2010,6/23/2023,3265
3266,Savings,1578.27,10/25/2004,10/17/2023,3266
3267,Current,8378.85,1/19/2004,3/9/2023,3267
3268,Savings,3662.04,2/23/2013,5/26/2023,3268
3269,Savings,3711.64,12/12/2020,5/19/2023,3269
3270,Current,2759.61,9/3/2002,8/7/2023,3270
3271,Current,1816.76,5/20/2009,11/25/2023,3271
3272,Savings,4477.94,3/21/2000,1/25/2023,3272
3273,Savings,9874.14,12/16/2019,9/9/2023,3273
3274,Current,3366.08,10/9/2012,8/3/2023,3274
3275,Current,4664.71,10/30/2007,6/14/2023,3275
3276,Savings,2362.19,12/7/2002,3/22/2023,3276
3277,Current,3437.49,9/22/2006,11/4/2023,3277
3278,Current,645.9,6/11/2008,3/18/2023,3278
3279,Savings,9564.74,2/11/2005,11/20/2023,3279
3280,Current,5147.04,7/18/2010,10/11/2023,3280
3281,Savings,7356.22,6/7/2017,6/7/2023,3281
3282,Current,5181.57,11/1/2011,6/23/2023,3282
3283,Savings,7724.95,9/14/2002,6/17/2023,3283
3284,Savings,5387.5,1/5/2015,5/29/2023,3284
3285,Current,7045.29,12/13/2022,5/23/2023,3285
3286,Current,6879.53,5/28/2022,5/11/2023,3286
3287,Current,5382.27,9/28/2018,12/3/2023,3287
3288,Current,2382.81,1/16/2022,4/7/2023,3288
3289,Savings,2197.29,10/20/2002,9/21/2023,3289
3290,Current,8755.62,10/28/2020,12/12/2023,3290
3291,Current,1294.8,1/7/2009,6/14/2023,3291
3292,Savings,5636.49,7/7/2019,1/19/2023,3292
3293,Savings,5075.1,1/16/2022,10/10/2023,3293
3294,Savings,8004.16,7/10/2008,1/16/2023,3294
3295,Current,1440.39,1/11/2010,1/2/2023,3295
3296,Savings,6904.25,9/24/2015,1/10/2023,3296
3297,Current,6097.93,8/14/2020,4/16/2023,3297
3298,Savings,7041.85,3/2/2003,1/17/2023,3298
3299,Current,6250.13,11/15/2022,7/23/2023,3299
3300,Savings,5669.22,1/17/2012,1/7/2023,3300
3301,Savings,9270.06,8/26/2007,7/20/2023,3301
3302,Current,3551.71,7/29/2022,2/15/2023,3302
3303,Current,1928.41,3/9/2015,6/27/2023,3303
3304,Current,7974.52,11/15/2018,1/10/2023,3304
3305,Savings,1383.95,2/17/2014,9/29/2023,3305
3306,Current,6829.25,4/22/2021,9/14/2023,3306
3307,Savings,5540.65,3/24/2022,5/17/2023,3307
3308,Current,112.71,11/5/2007,1/13/2023,3308
3309,Current,2474.64,10/3/2017,7/8/2023,3309
3310,Savings,5009.45,6/1/2007,5/24/2023,3310
3311,Savings,3364.18,1/1/2009,8/14/2023,3311
3312,Current,4326.23,7/15/2022,10/13/2023,3312
3313,Savings,6052.57,7/12/2004,7/24/2023,3313
3314,Current,7335.17,3/8/2002,11/24/2023,3314
3315,Current,1596.95,5/14/2015,7/2/2023,3315
3316,Current,2900.83,1/25/2000,1/11/2023,3316
3317,Current,6401.26,11/8/2013,11/27/2023,3317
3318,Current,5925.56,5/27/2020,2/17/2023,3318
3319,Current,7394.8,1/1/2014,9/20/2023,3319
3320,Current,6441.05,3/19/2020,9/14/2023,3320
3321,Current,3368.49,11/10/2012,3/28/2023,3321
3322,Current,5042.43,4/11/2012,2/1/2023,3322
3323,Current,8858.94,5/11/2020,11/14/2023,3323
3324,Current,1942.29,3/20/2009,5/23/2023,3324
3325,Savings,3829.77,5/21/2012,4/2/2023,3325
3326,Savings,8433.12,8/26/2005,7/8/2023,3326
3327,Current,3705.52,6/4/2012,3/19/2023,3327
3328,Current,4181.03,5/19/2009,11/29/2023,3328
3329,Current,3260.31,10/13/2002,2/3/2023,3329
3330,Current,9005.3,7/10/2005,5/28/2023,3330
3331,Savings,6667.08,7/31/2015,4/28/2023,3331
3332,Savings,2166.91,12/9/2020,1/24/2023,3332
3333,Savings,7521.38,8/22/2006,1/28/2023,3333
3334,Current,481.3,7/28/2011,9/24/2023,3334
3335,Savings,4024.44,4/23/2012,8/31/2023,3335
3336,Savings,9106.72,7/20/2011,8/2/2023,3336
3337,Savings,6928.88,7/1/2010,2/7/2023,3337
3338,Savings,7951.65,2/24/2020,7/28/2023,3338
3339,Savings,9320.02,6/1/2011,8/2/2023,3339
3340,Current,7768.06,8/29/2020,5/9/2023,3340
3341,Savings,976.98,9/13/2009,5/1/2023,3341
3342,Savings,2383.36,9/24/2022,7/31/2023,3342
3343,Savings,5049.94,2/2/2006,6/10/2023,3343
3344,Current,237.19,6/18/2008,4/19/2023,3344
3345,Savings,6283.52,3/2/2006,3/6/2023,3345
3346,Savings,6606.72,6/13/2005,3/5/2023,3346
3347,Current,6994.84,2/8/2014,1/9/2023,3347
3348,Current,5601.68,10/28/2005,2/1/2023,3348
3349,Savings,4578.56,12/13/2005,11/6/2023,3349
3350,Savings,8569.93,8/8/2012,5/5/2023,3350
3351,Savings,7696.59,8/19/2006,10/9/2023,3351
3352,Current,6162.35,7/12/2019,11/14/2023,3352
3353,Current,555.54,9/3/2012,4/19/2023,3353
3354,Savings,6969.9,10/23/2011,6/19/2023,3354
3355,Savings,5625.79,12/26/2011,6/25/2023,3355
3356,Savings,6965.54,1/18/2012,9/2/2023,3356
3357,Savings,3182.96,1/9/2013,9/13/2023,3357
3358,Savings,7792.16,5/3/2003,10/13/2023,3358
3359,Savings,4237.58,12/20/2003,8/20/2023,3359
3360,Savings,8955.24,5/6/2004,5/31/2023,3360
